contentID,headline,categories
www.arkansasonline.com/news/2018/jul/26/transitions-new-kiosk-ottenheimer-market-hall-hoot/,Transitions: New kiosk in Ottenheimer Market Hall; Hooters opens in Little Rock; John Daly's Steakhouse possibly closed,None/Emailsplit  
www.arkansasonline.com/news/2018/aug/31/defending-justice-20180831/,Defending justice,"/Editorial, /Editorial/Columns  "
www.arkansasonline.com/news/2018/aug/09/the-weekend-ten-20180809/,THE WEEKEND TEN,"/Entertainment/Music, /Entertainment/Out-About,   "
www.arkansasonline.com/news/2018/jul/07/lr-turns-over-rest-of-photos-in-records/,LR turns over rest of photos in records case,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/10/deadline-is-set-for-homeless-to-exit-fr/,Deadline is set for homeless to exit from camps at UA site,/News/Arkansas  
www.arkansasonline.com/news/2018/aug/16/letters-20180816/,Letters,"/Editorial, /Editorial/Letters, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/jul/30/arkansas-inmate-dead-natural-causes/,Arkansas inmate dead from natural causes,   
www.arkansasonline.com/news/2018/jul/30/1-killed-3-vehicle-collision-wet-arkansas-road/,"1 woman killed, 1 hurt in head-on collision on wet Arkansas highway","/News, /News/Arkansas, /News/Arkansas/Northwest, /News/Fatalwrecks  "
www.arkansasonline.com/news/2018/jul/30/thousands-more-flee-wildfires-deadliest-blaze-slow/,Wildfires barrel toward Northern California lake towns,/News/National/News/News
www.arkansasonline.com/news/2018/jul/30/backers-minimum-wage-increase-arkansas-given-30-mo/,Backers of minimum wage increase in Arkansas given 30 more days to gather signatures,"/News/Arkansas, /News/Politics/Arkansas, None/Zballot18  "
www.arkansasonline.com/news/2018/sep/20/dear-abby-jealous-girlfriend-threatens-/,DEAR ABBY: Jealous girlfriend threatens brother-and-sister relationship,"/Entertainment/Features, /Entertainment/Features/Northwest, /Features/Columnists/Dear-Abby  "
www.arkansasonline.com/news/2018/aug/04/ball-field-developers-bid-for-dismissal/,"Dismissal request denied in suit by Arkansas ball field developers, including ex-state senator",/News/Arkansas  
www.arkansasonline.com/news/2018/aug/07/county-seeks-harassment-suit-dismissal-/,County seeks harassment suit dismissal,/News/Arkansas/Law & Government/Legal/Law & Government/Legal
www.arkansasonline.com/news/2018/sep/21/trump-slams-credibility-supreme-court-nominees-acc/,Trump slams credibility of Supreme Court nominee's accuser,"/News/National, /News/Politics/National/News/Politics/News/Politics"
www.arkansasonline.com/news/2018/sep/28/defense-paves-way-for-miami-blowout-201/,Defense paves way for Miami blowout,"/Sports, /Sports/College/Football  "
www.arkansasonline.com/news/2018/sep/28/state-sports-briefs/,State sports briefs,/Sports  
www.arkansasonline.com/news/2018/jul/02/declaration-of-learning-applauded-20180/,"Arkansas Declaration of Learning initiative applauded; program brings history to life for students through art, other resources",/News/Arkansas  
www.arkansasonline.com/news/2018/sep/18/juco-forward-likes-anderson-s-style-at-/,Juco forward likes Anderson's style at UA,"/Sports, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest, /Sports/College/Razorbacks/Razobacks-College-Recruiting, /Sports/Columnists/Recruiting-Guy  "
www.arkansasonline.com/news/2018/sep/28/ex-senator-s-trial-in-fraud-rescheduled/,Ex-senator's trial in fraud rescheduled,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jul/10/judge-to-let-state-defend-transfer-rule-1/,Judge to let state defend transfer rule,"/News/Arkansas/Law & Government, /Jobs & Education/Education/Law & Government, /Jobs & Education/Education"
www.arkansasonline.com/news/2018/jul/20/here-we-go-again-20180720/,OPINION - Editorial: Here we go again,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/aug/01/police-arrest-couple-in-abuse-of-son-12/,"Police arrest central Arkansas couple in abuse of son, 12","/News/Arkansas, /News/Arkansas/Crime/Law & Government/Public Safety/Crime & Justice/Law & Government/Public Safety/Crime & Justice"
www.arkansasonline.com/news/2018/jul/31/sibling-s-announcement-of-brother-s-age/,Tell Me About It: Sibling's announcement of brother's age was first faux pas,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/31/super-quiz-song-titles-reduplicated-wor/,Super Quiz: Song titles -- reduplicated words,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/31/helpful-hints-20180731/,Helpful Hints,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/31/dealing-with-your-kid-s-messes-one-at-a/,Parenting: Dealing with your kid's messes -- one at a time,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/31/tips-for-staying-cool-in-the-kitchen-20/,Tips for staying cool in the kitchen,/Entertainment/Features/Style/Food & Drink/Cooking & Recipes/Food & Drink/Cooking & Recipes
www.arkansasonline.com/news/2018/aug/01/super-quiz-airports-20180801/,Super Quiz: Airports,/Entertainment/Features/Food  
www.arkansasonline.com/news/2018/sep/21/helpful-hints-20180921/,Helpful Hints,/Entertainment/Movies  
www.arkansasonline.com/news/2018/sep/21/home-movies-20180921/,Home Movies,/Entertainment/Movies  
www.arkansasonline.com/news/2018/sep/21/farenheit-11-9-20180921/,Farenheit 11/9,/Entertainment/Movies/News/Politics/News/Politics
www.arkansasonline.com/news/2018/sep/08/masterson-online-flowing-toward-ruin/,MASTERSON ONLINE: Flowing toward ruin,"/Editorial, /Editorial/Columns, /Editorial/Columns/Local, /Editorial/Northwest, /Editorial/Northwest/Politics, /Editorial/Opinion, /Subscriber/Opinion  "
www.arkansasonline.com/news/2018/jul/31/missouri-man-wins-100000-scratch-ticket-purchased-/,"Man wins $100,000 in Arkansas lottery off $5 ticket","[News] /region/Missouri, /News, /News/Arkansas, /News/Arkansas/Lottery  "
www.arkansasonline.com/news/2018/jul/15/5-year-old-s-frailty-leads-to-two-arres/,"Arkansas father, live-in girlfriend held after 5-year-old girl hospitalized for apparent neglect","/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jul/15/new-mexico-passenger-bus-crash-kills-3-sends-22-ho/,"New Mexico passenger bus crash kills 3, sends 22 to hospital","/News, /News/National  "
www.arkansasonline.com/news/2018/jul/15/1-2-arkansas-jail-escapees-back-custody-authoritie/,"1 of 2 Arkansas jail escapees back in custody, authorities say; murder suspect still on run","/News, /News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jul/15/man-convicted-of-assault-on-girl-13-201-1/,"Man convicted of assault on girl, 13","/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/07/leader-of-sba-drops-by-in-state-2018090/,Leader of Small Business Administration drops by in state,"/Business, /Business/Arkansas, /News/News"
www.arkansasonline.com/news/2018/jul/16/trump-set-for-putin-summit-hopes-low-20/,Trump set for Putin; summit hopes 'low',"/News/National, /News/Politics/National, /News/Trump, /News/World/News/Politics, /Law & Government/Government/News/Politics, /Law & Government/Government"
www.arkansasonline.com/news/2018/aug/27/ex-envoy-popes-knew-of-cardinal-sex-cla/,Letter: 2 popes knew of cardinal sex claims,/News/World  
www.arkansasonline.com/news/2018/aug/13/protesters-in-virginia-condemn-racism-h/,"Protesters in Virginia condemn racism, hate",/News/National  
www.arkansasonline.com/news/2018/sep/24/remembering-the-extraordinary-dr-geiger/,Remembering (the extraordinary) Dr. Geiger,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/29/a-quail-by-any-other-name-is-not-latin-/,Arkansas Sportsman: A quail by any other name is not Latin,"/Sports, /Sports/Columnists, /Sports/Outdoors/News/News"
www.arkansasonline.com/news/2018/sep/18/mrs-maisel-thrones-win-top-emmy-honors-/,"'Mrs. Maisel', 'Game of Thrones' win top Emmy honors",/News/National  
www.arkansasonline.com/news/2018/sep/26/in-the-news-20160926/,In the news,/News/National  
www.arkansasonline.com/news/2018/aug/15/waldron-assistant-principal-faces-sexua-1/,Assistant principal at Arkansas school faces sexual-assault charges,"/News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jul/06/rescuer-dies-in-effort-to-save-boys-in-/,Rescuer dies in effort to save boys in cave,/News/World  
www.arkansasonline.com/news/2018/aug/31/virtue-in-education-20180831/,Virtue in education,"/Editorial, /Editorial/Columns  "
www.arkansasonline.com/news/2018/sep/30/stop-enabling-daughters-rift-20180930/,Stop enabling daughters' rift,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/sep/05/gatehouse-media-closing-3-more-arkansas-newspapers/,GateHouse Media closing 3 more Arkansas newspapers,"/Business/Arkansas, /News/Arkansas  "
www.arkansasonline.com/news/2018/aug/15/glidewell-wins-race-to-serve-out-files-/,Glidewell wins race to serve out Files' Senate term,"/News/Arkansas, /News/Uselections, /News/Politics/Arkansas  "
www.arkansasonline.com/news/2018/aug/15/ad-pioneer-robinson-namesake-of-lr-libr/,"Ad pioneer Robinson, namesake of LR library theater, dies at 75",/News/Arkansas  
www.arkansasonline.com/news/2018/apr/09/hikers-find-body-north-little-rock-park-police-say/,"Hikers find body in North Little Rock's Emerald Park, police say","/News/Arkansas, /News/Arkansas/Central/Metro  "
www.arkansasonline.com/news/2018/jul/21/mother-shot-adult-son-inside-little-rock-home-poli/,"Mother shot adult son inside Little Rock home, police say","/News, /News/Arkansas  "
www.arkansasonline.com/news/2018/jul/21/overall-us-economy-not-harmed-trade-battles-mnuchi/,"Overall U.S. economy not harmed by trade battles, Mnuchin says","/News, /News/National  "
www.arkansasonline.com/news/2018/apr/26/ua-professor-on-administrative-leave-af/,UA professor on administrative leave after he's charged in drug case,"/News/Arkansas, /News/Arkansas/Crime/Jobs & Education/Education/Colleges & Universities, /Law & Government/Jobs & Education/Education/Colleges & Universities, /Law & Government"
www.arkansasonline.com/news/2018/jul/07/helpful-hints-20180707/,Helpful Hints,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/jul/07/super-quiz-all-about-bells-20180707/,Super Quiz: All about bells,/Entertainment/Features/Style  
www.arkansasonline.com/news/2018/aug/03/911-call-leads-to-arrest-in-slaying-201/,911 call leads to arrest in killing of man found dead in west Little Rock home,"/Extras/Crime-Extras, /News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/sep/05/s-e-td-sec-teams-look-be-more-offense-minded-seaso/,S-E-TD!: SEC teams look to be more offense-minded this season,"/Sports/College/Football, /Sports/College/Sec  "
www.arkansasonline.com/news/2018/sep/26/aggies-scoff-at-yielding-20180926/,Aggies scoff at yielding,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2010/mar/03/obituaries/,Obituaries,"/News/Arkansas, /Subscriber/Arkansas, /Subscriber/Obituaries  "
www.arkansasonline.com/news/2010/feb/28/obituaries-20100228/,Obituaries,"/News/Arkansas, /Subscriber/Arkansas, /Subscriber/Obituaries  "
www.arkansasonline.com/news/2018/sep/14/pence-to-stump-for-hill-in-lr-tucker-sa/,Pence to stump for Hill in LR; Tucker says rival vulnerable,"/News/Arkansas, /News/Uselections, /News/Politics/Arkansas  "
www.arkansasonline.com/news/2018/aug/13/the-fact-free-election-20180813/,The fact-free election,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/jul/06/north-korea-us-secretary-state-vows-get-details-nu/,"In North Korea, U.S. secretary of state seeks progress on nuke commitment","/News/National, /News/Politics, /News/World  "
www.arkansasonline.com/news/2018/may/10/sheriffs-office-arkansas-task-force-nets-nearly-50/,Sheriff's office: Arkansan arrested after seen handling packages containing nearly 50 pounds of pot,"/News/Arkansas, /News/Arkansas/Crime, /Social  "
www.arkansasonline.com/news/2018/jul/27/ole-miss-poised-to-face-shootouts-20180/,SEC PREVIEW OLE MISS: Rebels positioned to face shootouts,"/Sports, /Sports/College/Football, /Sports/College/Razorbacks/Razobacks-College-Football, /Sports/College/Razorbacks/Razobacks-College-Latest  "
www.arkansasonline.com/news/2018/aug/16/class-4a-super-six-capsules-20180816/,CLASS 4A SUPER SIX CAPSULES,"/Sports, /Sports/Prep/Football/Sports/Team Sports/American Football, /Jobs & Education/Education, /News/Sports News/Sports/Team Sports/American Football, /Jobs & Education/Education, /News/Sports News"
www.arkansasonline.com/news/2018/jul/03/fbi-arrests-man-foils-july-4th-plot-201/,"FBI arrests man, foils July 4th plot",/News/National  
www.arkansasonline.com/news/2018/jul/26/mom-concerned-for-daughter-s-emotional--1/,Tell Me About It: Mom concerned for daughter's emotional well-being,"/Entertainment/Features/Northwest, /Entertainment/Features/Northwest/Our-Town, /Entertainment/Out-About/News/News"
www.arkansasonline.com/news/2018/jul/26/a-selective-storm-20180726/,OPINION - Editorial: A selective storm,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/jul/26/limitations-on-bad-tweets-20180726/,OPINION: Limitations on bad tweets?,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/jul/26/can-we-trust-experts-20180726/,OPINION: Can we trust experts?,"/Editorial, /Editorial/Opinion  "
www.arkansasonline.com/news/2018/may/10/man-accused-stealing-nearly-300-worth-meat-little-/,Authorities: Man arrested after stealing nearly $300 worth of meat from Little Rock deli,"/News/Arkansas, /News/Arkansas/Central/Metro, /News/Arkansas/Crime, /Social  "
www.arkansasonline.com/news/2018/mar/05/dustin-thomas-dismissed-violation-team-rules/,Dustin Thomas dismissed from Arkansas basketball team,"/Sports/College/Razorbacks/Razobacks-College-Basketball, /Sports/College/Razorbacks/Razobacks-College-Latest/Sports/College Sports, /News/Sports News, /Sports/Team Sports/Basketball, /Sports/Team Sports/American Football/Sports/College Sports, /News/Sports News, /Sports/Team Sports/Basketball, /Sports/Team Sports/American Football"
www.arkansasonline.com/news/2018/aug/02/lr-mall-ask-judge-to-toss-suit-20180802/,"Little Rock, mall ask judge to toss suit filed over 2011 shooting by officer in garage","None/Lr, /News/Arkansas  "
www.arkansasonline.com/news/2018/aug/07/police-north-little-rock-man-hit-stick-fight-over-/,"Hit with stick in fight after child turned over to state agency, North Little Rock man tells police","None/Nlr, /News, /News/Arkansas, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/aug/07/groom-rescues-struggling-swimmer-moments-after-bea/,Groom rescues struggling swimmer moments after beach wedding,"/Apoddities,   "
www.arkansasonline.com/news/2018/aug/07/arkansan-robbed-1800-tries-retrieve-it-notifying-p/,"Central Arkansan robbed of $1,800 tells police he tried to get cash back before notifying authorities","None/Nlr, /News, /News/Arkansas, /News/Arkansas/Central, /News/Arkansas/Crime  "
www.arkansasonline.com/news/2018/jul/16/shelter-in-the-works-for-garden-at-faye/,Shelter in the works for garden at Fayetteville's Yvonne Richardson Community Center,/News/Arkansas/Northwest/News/News
www.arkansasonline.com/news/2017/apr/13/jacksonville-chamber-seeking-new-director/,Jacksonville chamber seeking new director,"/Promotions/Threerivers, /Promotions/Three Rivers/Threerivers-Latest  "
www.arkansasonline.com/news/2018/aug/06/new-chamber-director-brings-city-hall-experience/,Thrive together: New chamber director brings city hall experience,"/Promotions/Rivervalley, /Promotions/River Valley/Rivervalley-Latest, /Promotions/Threerivers, /Promotions/Three Rivers/Threerivers-Latest, /Promotions/Three Rivers/Threerivers-Topstory  "
www.arkansasonline.com/news/2018/apr/08/new-chamber-chairwoman-says-town-always-works-toge/,New chamber chairwoman says town always works together,"/Promotions/Threerivers, /Promotions/Three Rivers/Threerivers-Front-And-Center, /Promotions/Three Rivers/Threerivers-Latest  "
